product,vendor,edition,morefields
core_i7-4790t,intel,*,*
core_i7-4800mq,intel,*,*
core_i7-4810mq,intel,*,*
core_i7-4820k,intel,*,*
core_i7-4850hq,intel,*,*
core_i7-4860hq,intel,*,*
core_i7-4870hq,intel,*,*
core_i7-4900mq,intel,*,*
core_i7-4910mq,intel,*,*
core_i7-4930k,intel,*,*
core_i7-4930mx,intel,*,*
core_i7-4940mx,intel,*,*
core_i7-4950hq,intel,*,*
core_i7-4960hq,intel,*,*
core_i7-4960x,intel,*,*
core_i7-4960x,intel,*,extreme
core_i7-4980hq,intel,*,*
core_i7-5500u,intel,*,*
core_i7-5550u,intel,*,*
core_i7-5557u,intel,*,*
core_i7-5600u,intel,*,*
core_i7-5650u,intel,*,*
core_i7-5700eq,intel,*,*
core_i7-5700hq,intel,*,*
core_i7-5750hq,intel,*,*
core_i7-5775c,intel,*,*
core_i7-5775r,intel,*,*
core_i7-5820k,intel,*,*
core_i7-5850eq,intel,*,*
core_i7-5850hq,intel,*,*
core_i7-5930k,intel,*,*
core_i7-5950hq,intel,*,*
core_i7-5960x,intel,*,*
core_i7-5960x,intel,*,extreme
core_i7-6500u,intel,*,*
core_i7-6510u,intel,*,*
core_i7-6560u,intel,*,*
core_i7-6567u,intel,*,*
core_i7-6600u,intel,*,*
core_i7-6650u,intel,*,*
core_i7-6660u,intel,*,*
core_i7-6700,intel,*,*
core_i7-6700hq,intel,*,*
core_i7-6700k,intel,*,*
core_i7-6700t,intel,*,*
core_i7-6700te,intel,*,*
core_i7-6770hq,intel,*,*
core_i7-6800k,intel,*,*
core_i7-6820eq,intel,*,*
core_i7-6820hk,intel,*,*
core_i7-6820hq,intel,*,*
core_i7-6822eq,intel,*,*
core_i7-6850,intel,*,*
core_i7-6850k,intel,*,*
core_i7-6870hq,intel,*,*
core_i7-6900k,intel,*,*
core_i7-6920hq,intel,*,*
core_i7-6950k,intel,*,extreme
core_i7-6950x,intel,*,*
core_i7-6970hq,intel,*,*
core_i7-7500u,intel,*,*
core_i7-7510u,intel,*,*
core_i7-7560u,intel,*,*
core_i7-7567u,intel,*,*
core_i7-7600u,intel,*,*
core_i7-7640x,intel,*,*
core_i7-7660u,intel,*,*
core_i7-7700,intel,*,*
core_i7-7700hq,intel,*,*
core_i7-7700k,intel,*,*
core_i7-7700t,intel,*,*
core_i7-7740x,intel,*,*
core_i7-7800x,intel,*,*
core_i7-7820eq,intel,*,*
core_i7-7820hk,intel,*,*
core_i7-7820hq,intel,*,*
core_i7-7820x,intel,*,*
core_i7-7920hq,intel,*,*
core_i7-7y75,intel,*,*
core_i7-8500y,intel,*,*
core_i7-8510y,intel,*,*
core_i7-8550u,intel,*,*
core_i7-8557u,intel,*,*
core_i7-8559u,intel,*,*
core_i7-8560u,intel,*,*
core_i7-8565u,intel,*,*
core_i7-8569u,intel,*,*
core_i7-8650u,intel,*,*
core_i7-8665u,intel,*,*
core_i7-8670,intel,*,*
core_i7-8670t,intel,*,*
core_i7-8700,intel,*,*
core_i7-8700b,intel,*,*
core_i7-8700k,intel,*,*
core_i7-8700t,intel,*,*
core_i7-8705g,intel,*,*
core_i7-8706g,intel,*,*
core_i7-8709g,intel,*,*
core_i7-8750h,intel,*,*
core_i7-8750hf,intel,*,*
core_i7-8809g,intel,*,*
core_i7-8850h,intel,*,*
core_i7-9700k,intel,*,*
core_i7-9700kf,intel,*,*
core_i7-9800x,intel,*,*
core_i7-9850h,intel,*,*
core_i7_920,intel,*,*
core_i9,intel,*,*
core_i9-10850k,intel,*,*
core_i9-10885h,intel,*,*
core_i9-10900,intel,*,*
core_i9-10900e,intel,*,*
core_i9-10900f,intel,*,*
core_i9-10900k,intel,*,*
core_i9-10900kf,intel,*,*
core_i9-10900t,intel,*,*
core_i9-10900te,intel,*,*
core_i9-10900x,intel,*,*
core_i9-10910,intel,*,*
core_i9-10920x,intel,*,*
core_i9-10940x,intel,*,*
core_i9-10980hk,intel,*,*
core_i9-10980xe,intel,*,*
core_i9-11900,intel,*,*
core_i9-11900f,intel,*,*
core_i9-11900h,intel,*,*
core_i9-11900k,intel,*,*
core_i9-11900kb,intel,*,*
core_i9-11900kf,intel,*,*
core_i9-11900t,intel,*,*
core_i9-11950h,intel,*,*
core_i9-11980hk,intel,*,*
core_i9-7900x,intel,*,*
core_i9-7920x,intel,*,*
core_i9-7940x,intel,*,*
core_i9-7960x,intel,*,*
core_i9-7980xe,intel,*,*
core_i9-7980xe,intel,*,extreme
core_i9-8950hk,intel,*,*
core_i9-9800x,intel,*,*
core_i9-9820x,intel,*,*
core_i9-9880h,intel,*,*
core_i9-9900k,intel,*,*
core_i9-9900kf,intel,*,*
core_i9-9900x,intel,*,*
core_i9-9920x,intel,*,*
core_i9-9940x,intel,*,*
core_i9-9960x,intel,*,*
core_i9-9980hk,intel,*,*
core_i9-9980xe,intel,*,*
core_m,intel,*,*
core_m-5y10,intel,*,*
core_m-5y10a,intel,*,*
core_m-5y10c,intel,*,*
core_m-5y3,intel,*,*
core_m-5y51,intel,*,*
core_m-5y70,intel,*,*
core_m-5y71,intel,*,*
core_m3,intel,*,*
core_m3-6y30,intel,*,*
core_m3-7y30,intel,*,*
core_m3-8100y,intel,*,*
core_m5,intel,*,*
core_m5-6y54,intel,*,*
core_m5-6y57,intel,*,*
core_m7,intel,*,*
core_m7-6y75,intel,*,*
cortex-a,arm,*,*
cortex-a72,arm,*,*
cortex-r,arm,*,*
csr6030,qualcomm,*,*
csr8811,qualcomm,*,*
csra6620,qualcomm,*,*
csra6640,qualcomm,*,*
csrb31024,qualcomm,*,*
cx9020,beckhoff,*,*
ddr4,samsung,*,*
ddr4_sdram,micron,*,*
ddr4_sdram,skhynix,*,*
deskjet_ink_advantage_3456_a9t84c,hp,*,*
deskjet_ink_advantage_3545_a9t81a,hp,*,*
deskjet_ink_advantage_3545_a9t81c,hp,*,*
deskjet_ink_advantage_3545_a9t83b,hp,*,*
deskjet_ink_advantage_3546_a9t82a,hp,*,*
deskjet_ink_advantage_3548_a9t81b,hp,*,*
deskjet_ink_advantage_4515,hp,*,*
deskjet_ink_advantage_4518,hp,*,*
deskjet_ink_advantage_4535_f0v64a,hp,*,*
deskjet_ink_advantage_4535_f0v64b,hp,*,*
deskjet_ink_advantage_4535_f0v64c,hp,*,*
deskjet_ink_advantage_4536_f0v65a,hp,*,*
deskjet_ink_advantage_4538_f0v66b,hp,*,*
deskjet_ink_advantage_4675_f1h97a,hp,*,*
deskjet_ink_advantage_4675_f1h97b,hp,*,*
deskjet_ink_advantage_4675_f1h97c,hp,*,*
deskjet_ink_advantage_4676_f1h98a,hp,*,*
deskjet_ink_advantage_4678_f1h99b,hp,*,*
deskjet_ink_advantage_5575_g0v48b,hp,*,*
deskjet_ink_advantage_5575_g0v48c,hp,*,*
display_control_unit,toyota,*,*
dvg-n5412sp,d-link,*,*
e-350,amd,*,*
emc_powerstore,dell,*,*
emc_powerswitch_s4112f-on,dell,*,*
emc_powerswitch_s4112t-on,dell,*,*
emc_powerswitch_s4128f-on,dell,*,*
emc_powerswitch_s4128t-on,dell,*,*
emc_powerswitch_s4148f-on,dell,*,*
emc_powerswitch_s4148fe-on,dell,*,*
emc_powerswitch_s4148t-on,dell,*,*
emc_powerswitch_s4148u-on,dell,*,*
emc_powerswitch_s5212f-on,dell,*,*
emc_powerswitch_s5224f-on,dell,*,*
emc_powerswitch_s5232f-on,dell,*,*
emc_powerswitch_s5248f-on,dell,*,*
emc_powerswitch_s5296f-on,dell,*,*
emc_repository_manager,dell,*,*
envy_100_cn517a,hp,*,*
envy_100_cn517b,hp,*,*
envy_100_cn517c,hp,*,*
envy_100_cn518a,hp,*,*
envy_100_cn519a,hp,*,*
envy_100_cn519b,hp,*,*
envy_110_cq809a,hp,*,*
envy_110_cq809b,hp,*,*
envy_110_cq809c,hp,*,*
envy_110_cq809d,hp,*,*
envy_110_cq812c,hp,*,*
envy_111_cq810a,hp,*,*
envy_114_cq811a,hp,*,*
envy_114_cq811b,hp,*,*
envy_114_cq812a,hp,*,*
envy_120_cz022a,hp,*,*
envy_120_cz022b,hp,*,*
envy_120_cz022c,hp,*,*
envy_4500_a9t80a,hp,*,*
envy_4500_a9t80b,hp,*,*
envy_4500_a9t89a,hp,*,*
envy_4500_d3p93a,hp,*,*
envy_4501_c8d05a,hp,*,*
envy_4502_a9t85a,hp,*,*
envy_4502_a9t87b,hp,*,*
envy_4503_e6g71b,hp,*,*
envy_4504_a9t88b,hp,*,*
envy_4504_c8d04a,hp,*,*
envy_4505_a9t86a,hp,*,*
envy_4507_e6g70b,hp,*,*
envy_4508_e6g72b,hp,*,*
envy_4509_d3p94a,hp,*,*
envy_4509_d3p94b,hp,*,*
envy_4511_k9h50a,hp,*,*
envy_4512_k9h49a,hp,*,*
envy_4513_k9h51a,hp,*,*
envy_4516_k9h52a,hp,*,*
envy_4520_e6g67a,hp,*,*
envy_4520_e6g67b,hp,*,*
envy_4520_f0v63a,hp,*,*
envy_4520_f0v63b,hp,*,*
envy_4520_f0v69a,hp,*,*
envy_4521_k9t10b,hp,*,*
envy_4522_f0v67a,hp,*,*
envy_4523_j6u60b,hp,*,*
envy_4524_f0v71b,hp,*,*
envy_4524_f0v72b,hp,*,*
envy_4524_k9t01a,hp,*,*
envy_4525_k9t09b,hp,*,*
envy_4526_k9t05b,hp,*,*
envy_4527_j6u61b,hp,*,*
envy_4528_k9t08b,hp,*,*
envy_5000_m2u85a,hp,*,*
envy_5000_m2u85b,hp,*,*
envy_5000_m2u91a,hp,*,*
envy_5000_m2u94b,hp,*,*
envy_5000_z4a54a,hp,*,*
envy_5000_z4a74a,hp,*,*
envy_5020_m2u91b,hp,*,*
envy_5530,hp,*,*
envy_5531,hp,*,*
envy_5532,hp,*,*
envy_5534,hp,*,*
envy_5535,hp,*,*
envy_5536,hp,*,*
envy_5539,hp,*,*
envy_5540_f2e72a,hp,*,*
envy_5540_g0v47a,hp,*,*
envy_5540_g0v51a,hp,*,*
envy_5540_g0v52a,hp,*,*
envy_5540_g0v53a,hp,*,*
envy_5540_k7c85a,hp,*,*
envy_5541_k7g89a,hp,*,*
envy_5542_k7c88a,hp,*,*
envy_5543_n9u88a,hp,*,*
envy_5544_k7c89a,hp,*,*
envy_5544_k7c93a,hp,*,*
envy_5545_g0v50a,hp,*,*
envy_5546_k7c90a,hp,*,*
envy_5547_j6u64a,hp,*,*
envy_5548_k7g87a,hp,*,*
envy_5640_b9s56a,hp,*,*
envy_5640_b9s58a,hp,*,*
envy_5642_b9s64a,hp,*,*
envy_5643_b9s63a,hp,*,*
envy_5644_b9s65a,hp,*,*
envy_5646_f8b05a,hp,*,*
envy_5664_f8b08a,hp,*,*
envy_5665_f8b06a,hp,*,*
envy_6020_5se16b,hp,*,*
envy_6020_5se17a,hp,*,*
envy_6020_6wd35a,hp,*,*
envy_6020_7cz37a,hp,*,*
envy_6052_5se18a,hp,*,*
envy_6055_5se16a,hp,*,*
envy_6540_b9s59a,hp,*,*
envy_7640,hp,*,*
envy_7644_e4w46a,hp,*,*
envy_7645_e4w44a,hp,*,*
envy_photo_6200_k7g18a,hp,*,*
envy_photo_6200_k7g26b,hp,*,*
envy_photo_6200_k7s21b,hp,*,*
envy_photo_6200_y0k13d_,hp,*,*
envy_photo_6200_y0k15a,hp,*,*
envy_photo_6220_k7g20d,hp,*,*
envy_photo_6220_k7g21b,hp,*,*
envy_photo_6222_y0k13d,hp,*,*
envy_photo_6222_y0k14d,hp,*,*
envy_photo_6230_k7g25b,hp,*,*
envy_photo_6232_k7g26b,hp,*,*
envy_photo_6234_k7s21b,hp,*,*
envy_photo_6252_k7g22a,hp,*,*
envy_photo_7100_3xd89a,hp,*,*
envy_photo_7100_k7g93a,hp,*,*
envy_photo_7100_k7g99a,hp,*,*
envy_photo_7100_z3m37a,hp,*,*
envy_photo_7100_z3m52a,hp,*,*
envy_photo_7120_z3m41d,hp,*,*
envy_photo_7155_z3m52a,hp,*,*
envy_photo_7164_k7g99a,hp,*,*
envy_photo_7800_k7r96a,hp,*,*
envy_photo_7800_k7s00a,hp,*,*
envy_photo_7800_k7s10d,hp,*,*
envy_photo_7800_y0g42d,hp,*,*
envy_photo_7800_y0g52b,hp,*,*
envy_photo_7822_y0g42d,hp,*,*
envy_photo_7822_y0g43d,hp,*,*
envy_photo_7830_y0g50b,hp,*,*
envy_pro_6420_5se45b,hp,*,*
envy_pro_6420_5se46a,hp,*,*
envy_pro_6420_6wd14a,hp,*,*
envy_pro_6420_6wd16a,hp,*,*
envy_pro_6452_5se47a,hp,*,*
envy_pro_6455_5se45a,hp,*,*
ep-101,epson,*,*
epyc_7232p,amd,*,*
epyc_7251,amd,*,*
epyc_7252,amd,*,*
epyc_7261,amd,*,*
epyc_7262,amd,*,*
epyc_7272,amd,*,*
epyc_7281,amd,*,*
epyc_7282,amd,*,*
epyc_72f3,amd,*,*
epyc_7301,amd,*,*
epyc_7302,amd,*,*
epyc_7302p,amd,*,*
epyc_7313,amd,*,*
epyc_7313p,amd,*,*
epyc_7343,amd,*,*
epyc_7351,amd,*,*
epyc_7351p,amd,*,*
epyc_7352,amd,*,*
epyc_7371,amd,*,*
epyc_73f3,amd,*,*
epyc_7401,amd,*,*
epyc_7401p,amd,*,*
epyc_7402,amd,*,*
epyc_7402p,amd,*,*
epyc_7413,amd,*,*
epyc_7443,amd,*,*
epyc_7443p,amd,*,*
epyc_7451,amd,*,*
epyc_7452,amd,*,*
epyc_7453,amd,*,*
epyc_74f3,amd,*,*
epyc_7501,amd,*,*
epyc_7502,amd,*,*
epyc_7502p,amd,*,*
epyc_7513,amd,*,*
epyc_7532,amd,*,*
epyc_7542,amd,*,*
epyc_7543,amd,*,*
epyc_7543p,amd,*,*
epyc_7551,amd,*,*
epyc_7551p,amd,*,*
epyc_7552,amd,*,*
epyc_75f3,amd,*,*
epyc_7601,amd,*,*
epyc_7642,amd,*,*
epyc_7643,amd,*,*
epyc_7662,amd,*,*
epyc_7663,amd,*,*
epyc_7702,amd,*,*
epyc_7702p,amd,*,*
epyc_7713,amd,*,*
epyc_7713p,amd,*,*
epyc_7742,amd,*,*
epyc_7763,amd,*,*
epyc_7f32,amd,*,*
epyc_7f52,amd,*,*
epyc_7f72,amd,*,*
epyc_7h12,amd,*,*
epyc_embedded_3101,amd,*,*
epyc_embedded_3151,amd,*,*
epyc_embedded_3201,amd,*,*
epyc_embedded_3251,amd,*,*
epyc_embedded_3255,amd,*,*
epyc_embedded_3351,amd,*,*
epyc_embedded_3451,amd,*,*
ew-m970a3t,epson,*,*
exynos,samsung,*,*
exynos_5800,samsung,*,*
exynos_8895,samsung,*,*
exynos_smp1300,samsung,*,*
eyedisk,eye-disk,*,*
fi9800xe,foscam,*,*
fi9826p,foscam,*,*
fi9828p,foscam,*,*
fi9851p,foscam,*,*
fi9853ep,foscam,*,*
fi9901ep,foscam,*,*
fi9903p,foscam,*,*
fi9928p,foscam,*,*
fortiwlc,fortinet,*,*
fsm10055,qualcomm,*,*
fsm10056,qualcomm,*,*
fx-8120_8-core,amd,*,*
fx-8320_8-core,amd,*,*
fx-8350_8-core,amd,*,*
galaxy_s6,samsung,*,*
gcw-1010,gynoii,*,*
gcw-1020,gynoii,*,*
goflex_sattelite,seagate,*,*
gpw-1025,gynoii,*,*
hci_compute_node,netapp,*,*
hci_storage_node,netapp,*,*
hg255s,huawei,*,*
hg532e,huawei,*,*
hirschmann_m1-8mm-sc,belden,*,*
hirschmann_m1-8sfp,belden,*,*
hirschmann_m1-8sm-sc,belden,*,*
hirschmann_m1-8tp-rj45,belden,*,*
hirschmann_mach102-24tp-f,belden,*,*
hirschmann_mach102-24tp-fr,belden,*,*
hirschmann_mach102-8tp,belden,*,*
hirschmann_mach102-8tp-f,belden,*,*
hirschmann_mach102-8tp-fr,belden,*,*
hirschmann_mach102-8tp-r,belden,*,*
hirschmann_mach104-16tx-poep,belden,*,*
hirschmann_mach104-16tx-poep-l3p,belden,*,*
hirschmann_mach104-16tx-poep_-e,belden,*,*
hirschmann_mach104-16tx-poep_-e-l3p,belden,*,*
hirschmann_mach104-16tx-poep_-r,belden,*,*
hirschmann_mach104-16tx-poep_-r-l3p,belden,*,*
hirschmann_mach104-16tx-poep_\+2x,belden,*,*
hirschmann_mach104-16tx-poep_\+2x-l3p,belden,*,*
hirschmann_mach104-16tx-poep_\+2x_-e,belden,*,*
hirschmann_mach104-16tx-poep_\+2x_-e-l3p,belden,*,*
hirschmann_mach104-16tx-poep_\+2x_-r,belden,*,*
hirschmann_mach104-16tx-poep_\+2x_-r-l3p,belden,*,*
hirschmann_mach104-20tx-f,belden,*,*
hirschmann_mach104-20tx-f-4poe,belden,*,*
hirschmann_mach104-20tx-f-l3p,belden,*,*
hirschmann_mach104-20tx-fr,belden,*,*
hirschmann_mach104-20tx-fr-l3p,belden,*,*
hirschmann_mach4002-24g-l2p,belden,*,*
hirschmann_mach4002-24g-l3e,belden,*,*
hirschmann_mach4002-24g-l3p,belden,*,*
hirschmann_mach4002-24g\+3x-l2p,belden,*,*
hirschmann_mach4002-24g\+3x-l3e,belden,*,*
hirschmann_mach4002-24g\+3x-l3p,belden,*,*
hirschmann_mach4002-48g-l2p,belden,*,*
hirschmann_mach4002-48g-l3e,belden,*,*
hirschmann_mach4002-48g-l3p,belden,*,*
hirschmann_mach4002-48g\+3x-l2p,belden,*,*
hirschmann_mach4002-48g\+3x-l3e,belden,*,*
hirschmann_mach4002-48g\+3x-l3p,belden,*,*
hirschmann_ms20-0800eccp,belden,*,*
hirschmann_ms20-0800saae,belden,*,*
hirschmann_ms20-0800saap,belden,*,*
hirschmann_ms20-1600eccp,belden,*,*
hirschmann_ms20-1600saae,belden,*,*
hirschmann_ms20-1600saap,belden,*,*
hirschmann_ms30-0802saae,belden,*,*
hirschmann_ms30-0802saap,belden,*,*
hirschmann_ms30-1602saae,belden,*,*
hirschmann_octopus_16m,belden,*,*
hirschmann_octopus_16m-8poe,belden,*,*
hirschmann_octopus_16m-train,belden,*,*
hirschmann_octopus_16m-train-bp,belden,*,*
hirschmann_octopus_24m,belden,*,*
hirschmann_octopus_24m-8_poe,belden,*,*
hirschmann_octopus_24m-train,belden,*,*
hirschmann_octopus_24m-train-bp,belden,*,*
hirschmann_octopus_5tx_eec,belden,*,*
hirschmann_octopus_8m,belden,*,*
hirschmann_octopus_8m-6poe,belden,*,*
hirschmann_octopus_8m-8poe,belden,*,*
hirschmann_octopus_8m-train,belden,*,*
hirschmann_octopus_8m-train-bp,belden,*,*
hirschmann_octopus_8tx-eec,belden,*,*
hirschmann_octopus_8tx_poe-eec,belden,*,*
hirschmann_octopus_os20-000900t5t5tafbhh,belden,*,*
hirschmann_octopus_os20-000900t5t5tnebhh,belden,*,*
hirschmann_octopus_os20-0010001m1mtrephh,belden,*,*
hirschmann_octopus_os20-0010001s1strephh,belden,*,*
hirschmann_octopus_os20-0010004m4mtrephh,belden,*,*
hirschmann_octopus_os20-0010004s4strephh,belden,*,*
hirschmann_octopus_os20-001000t5t5tafuhb,belden,*,*
hirschmann_octopus_os20-001000t5t5tneuhb,belden,*,*
hirschmann_octopus_os24-080900t5t5tffbhh,belden,*,*
hirschmann_octopus_os24-080900t5t5tnebhh,belden,*,*
hirschmann_octopus_os24-081000t5t5tffuhb,belden,*,*
hirschmann_octopus_os24-081000t5t5tneuhb,belden,*,*
hirschmann_octopus_os30,belden,*,*
hirschmann_octopus_os30-0008021a1atrephh,belden,*,*
hirschmann_octopus_os30-0008021b1btrephh,belden,*,*
hirschmann_octopus_os30-0008024a4atrephh,belden,*,*
hirschmann_octopus_os30-0008024b4btrephh,belden,*,*
hirschmann_octopus_os32-080802o6o6tpephh,belden,*,*
hirschmann_octopus_os32-080802t6t6tpephh,belden,*,*
hirschmann_octopus_os32-081602o6o6tpephh,belden,*,*
hirschmann_octopus_os32-081602t6t6tpephh,belden,*,*
hirschmann_octopus_os34,belden,*,*
hirschmann_octopus_os3x-xx16xxx,belden,*,*
hirschmann_octopus_os3x-xx24xxx,belden,*,*
hirschmann_rs20-0900mmm2tdau,belden,*,*
hirschmann_rs20-0900nnm4tdau,belden,*,*
hirschmann_rs20-0900vvm2tdau,belden,*,*
hirschmann_rs20-1600l2l2sdau,belden,*,*
hirschmann_rs20-1600l2m2sdau,belden,*,*
hirschmann_rs20-1600l2s2sdau,belden,*,*
hirschmann_rs20-1600l2t1sdau,belden,*,*
hirschmann_rs20-1600m2m2sdau,belden,*,*
hirschmann_rs20-1600m2t1sdau,belden,*,*
hirschmann_rs20-1600s2m2sdau,belden,*,*
hirschmann_rs20-1600s2s2sdau,belden,*,*
hirschmann_rs20-1600s2t1sdau,belden,*,*
hirschmann_rsb20-0800m2m2saab,belden,*,*
hirschmann_rsb20-0800m2m2saabe,belden,*,*
hirschmann_rsb20-0800m2m2taab,belden,*,*
hirschmann_rsb20-0800m2m2taabe,belden,*,*
hirschmann_rsb20-0800s2s2saab,belden,*,*
hirschmann_rsb20-0800s2s2saabe,belden,*,*
hirschmann_rsb20-0800s2s2taab,belden,*,*
hirschmann_rsb20-0800s2s2taabe,belden,*,*
hirschmann_rsb20-0800t1t1saab,belden,*,*
hirschmann_rsb20-0800t1t1saabe,belden,*,*
hirschmann_rsb20-0800t1t1taab,belden,*,*
hirschmann_rsb20-0800t1t1taabe,belden,*,*
hirschmann_rsb20-0900m2ttsaab,belden,*,*
hirschmann_rsb20-0900m2ttsaabe,belden,*,*
hirschmann_rsb20-0900m2tttaab,belden,*,*
hirschmann_rsb20-0900m2tttaabe,belden,*,*
hirschmann_rsb20-0900mmm2saab,belden,*,*
hirschmann_rsb20-0900mmm2saabe,belden,*,*
hirschmann_rsb20-0900mmm2taab,belden,*,*
hirschmann_rsb20-0900mmm2taabe,belden,*,*
hirschmann_rsb20-0900s2ttsaab,belden,*,*
hirschmann_rsb20-0900s2ttsaabe,belden,*,*
hirschmann_rsb20-0900s2tttaab,belden,*,*
hirschmann_rsb20-0900s2tttaabe,belden,*,*
hirschmann_rsb20-0900vvm2saab,belden,*,*
hirschmann_rsb20-0900vvm2saabe,belden,*,*
hirschmann_rsb20-0900vvm2taab,belden,*,*
hirschmann_rsb20-0900vvm2taabe,belden,*,*
hirschmann_rsb20-0900zzz6saab,belden,*,*
hirschmann_rsb20-0900zzz6saabe,belden,*,*
hirschmann_rsb20-0900zzz6taab,belden,*,*
hirschmann_rsb20-0900zzz6taabe,belden,*,*
hirschmann_rsr20,belden,*,*
hirschmann_rsr30,belden,*,*
hk-1000,hyundai-pay,*,*
homematic_ccu2,eq-3,*,*
homematic_ccu3,eq-3,*,*
hp_deskjet_ink_advantage_4535_f0v64a,hp,*,*
hp_deskjet_ink_advantage_4535_f0v64b,hp,*,*
hp_deskjet_ink_advantage_4535_f0v64c,hp,*,*
hp_deskjet_ink_advantage_4536_f0v65a,hp,*,*
hp_deskjet_ink_advantage_4538_f0v66b,hp,*,*
hp_deskjet_ink_advantage_4675_f1h97a,hp,*,*
hp_deskjet_ink_advantage_4675_f1h97b,hp,*,*
hp_deskjet_ink_advantage_4675_f1h97c,hp,*,*
hp_deskjet_ink_advantage_4676_f1h98a,hp,*,*
hp_deskjet_ink_advantage_4678_f1h99b,hp,*,*
hp_envy_4511_k9h50a,hp,*,*
hp_envy_4512_k9h49a,hp,*,*
hp_envy_4513_k9h51a,hp,*,*
hp_envy_4516_k9h52a,hp,*,*
hp_envy_4520_e6g67a,hp,*,*
hp_envy_4520_e6g67b,hp,*,*
hp_envy_4520_f0v63a,hp,*,*
hp_envy_4520_f0v63b,hp,*,*
hp_envy_4520_f0v69a,hp,*,*
hp_envy_4521_k9t10b,hp,*,*
hp_envy_4522_f0v67a,hp,*,*
hp_envy_4523_j6u60b,hp,*,*
hp_envy_4524_f0v71b,hp,*,*
hp_envy_4524_f0v72b,hp,*,*
hp_envy_4524_k9t01a,hp,*,*
hp_envy_4525_k9t09b,hp,*,*
hp_envy_4526_k9t05b,hp,*,*
hp_envy_4527_j6u61b,hp,*,*
hp_envy_4528_k9t08b,hp,*,*
hp_officejet_4650_e6g87a,hp,*,*
hp_officejet_4650_f1h96a,hp,*,*
hp_officejet_4650_f1h96b,hp,*,*
hp_officejet_4652_f1j02a,hp,*,*
hp_officejet_4652_f1j05b,hp,*,*
hp_officejet_4652_k9v84b,hp,*,*
hp_officejet_4654_f1j06b,hp,*,*
hp_officejet_4654_f1j07b,hp,*,*
hp_officejet_4655_f1j00a,hp,*,*
hp_officejet_4655_k9v79a,hp,*,*
hp_officejet_4655_k9v82b,hp,*,*
hp_officejet_4656_k9v81b,hp,*,*
hp_officejet_4657_v6d29b,hp,*,*
hp_officejet_4658_v6d30b,hp,*,*
identity_services_engine,cisco,*,*
in.sight_b120\\37,philips,*,*
ion5000,schneider-electric,*,*
ion7300,schneider-electric,*,*
ion7500,schneider-electric,*,*
ion7600,schneider-electric,*,*
ion8650,schneider-electric,*,*
ion8800,schneider-electric,*,*
iopsys,intenogroup,*,*
ip_cameras,hikvision,*,*
iphone_3gs,apple,*,*
ipq4018,qualcomm,*,*
ipq4019,qualcomm,*,*
ipq4028,qualcomm,*,*
ipq4029,qualcomm,*,*
ipq5010,qualcomm,*,*
ipq5018,qualcomm,*,*
ipq6000,qualcomm,*,*
ipq6005,qualcomm,*,*
ipq6010,qualcomm,*,*
ipq6018,qualcomm,*,*
ipq6028,qualcomm,*,*
ipq8064,qualcomm,*,*
ipq8065,qualcomm,*,*
ipq8068,qualcomm,*,*
ipq8069,qualcomm,*,*
ipq8070,qualcomm,*,*
ipq8070a,qualcomm,*,*
ipq8071,qualcomm,*,*
ipq8071a,qualcomm,*,*
ipq8072,qualcomm,*,*
ipq8072a,qualcomm,*,*
ipq8074,qualcomm,*,*
ipq8074a,qualcomm,*,*
ipq8076,qualcomm,*,*
ipq8076a,qualcomm,*,*
ipq8078,qualcomm,*,*
ipq8078a,qualcomm,*,*
ipq8173,qualcomm,*,*
ipq8174,qualcomm,*,*
j2a081,nxp,*,*
j2d081_m59,nxp,*,*
j2d081_m61,nxp,*,*
j2d082_m60,nxp,*,*
j2d120_m60,nxp,*,*
j2d145_m59,nxp,*,*
j2e081_m64,nxp,*,*
j2e082_m65,nxp,*,*
j2e120_m65,nxp,*,*
j2e145_m64,nxp,*,*
j3a041,nxp,*,*
j3d081_m59,nxp,*,*
j3d081_m59_df,nxp,*,*
j3d081_m61,nxp,*,*
j3d081_m61_df,nxp,*,*
j3d082_m60,nxp,*,*
j3d120_m60,nxp,*,*
j3d145_m59,nxp,*,*
j3e016_m64,nxp,*,*
j3e016_m64_df,nxp,*,*
j3e016_m66,nxp,*,*
j3e016_m66_df,nxp,*,*
j3e041_m64,nxp,*,*
j3e041_m64_df,nxp,*,*
j3e041_m66,nxp,*,*
j3e041_m66_df,nxp,*,*
j3e081_m64,nxp,*,*
j3e081_m64_df,nxp,*,*
j3e081_m66,nxp,*,*
j3e081_m66_df,nxp,*,*
j3e082_m65,nxp,*,*
j3e120_m65,nxp,*,*
j3e145_m64,nxp,*,*
jc072b_hp_12500_main_processing_unit,hp,*,*
jc085a_hp_a12518_switch_chassis,hp,*,*
jc086a_hp_a12508_switch_chassis,hp,*,*
jc124a_hp_a9508_switch_chassis,hp,*,*
jc124b_hp_9505_switch_chassis,hp,*,*
jc125a_hp_a9512_switch_chassis,hp,*,*
jc125b_hp_9512_switch_chassis,hp,*,*
jc474a_hp_a9508-v_switch_chassis,hp,*,*
jc474b_hp_9508-v_switch_chassis,hp,*,*
jc611a_hp_10508-v_switch_chassis,hp,*,*
jc612a_hp_10508_switch_chassis,hp,*,*
jc613a_hp_10504_switch_chassis,hp,*,*
jc652a_hp_12508_dc_switch_chassis,hp,*,*
